id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0041,"['physics_exercises_410_4192001059', 'physics_exercises_411_ec7773f7e6', 'physics_text_402_fe82f33780', 'physics_text_398_9812f107dd', 'physics_text_393_d693f99d5d', 'physics_text_435_eb0725f56d', 'physics_exercises_452_8ad9628b55', 'physics_text_448_a9bf130fe0', 'physics_text_387_b5c03b0739', 'physics_text_422_9e919c83a3']","['physics_exercises_410_4192001059', 'physics_exercises_411_ec7773f7e6', 'physics_text_402_fe82f33780', 'physics_text_398_9812f107dd', 'physics_text_393_d693f99d5d']",,physics,12,4,Moving Charges and Magnetism,"A circular coil of wire consisting of 100 turns, each of radius 8.0 cm
carries a current of 0.40 A. What is the magnitude of the magnetic
field **B** at the centre of the coil?",numerical,basic,['B'],physics_exercises_410_4192001059,"['physics_exercises_410_4192001059', 'physics_exercises_411_3a7b3a1bcf', 'physics_exercises_411_ec7773f7e6']","James Maxwell who then realised that light was electromagnetic waves.
Radio waves were discovered by Hertz, and produced by J.C.Bose and
G. Marconi by the end of the 19th century. A remarkable scientific and
technological progress took place in the 20th century. This was due to
our increased underst",ncert_exercise,True,True,True,True,1.0
q_0480,"['maths_summary_229_595e3249db', 'maths_text_240_7ab2a1e1a3', 'maths_summary_229_c3c47aa337', 'maths_exercises_248_431c4c8e95', 'maths_exercises_251_fcc1b0f0cd', 'maths_text_246_3dcd1254a0', 'maths_text_239_b995011aae', 'maths_text_245_a99dae4f5d', 'maths_text_246_657cc77335', 'maths_text_216_1f13df5a94']","['maths_summary_229_595e3249db', 'maths_text_240_7ab2a1e1a3', 'maths_summary_229_c3c47aa337', 'maths_exercises_248_431c4c8e95', 'maths_exercises_251_fcc1b0f0cd']",,maths,11,12,Limits and Derivatives,What is Solution? Explain in the context of Limits and Derivatives.,definition,basic,"['Solution', 'Limits and Derivatives']",maths_text_246_3dcd1254a0,['maths_text_246_3dcd1254a0'],**Solution** Clearly this function is defined everywhere except at *x* = 0. We use the quotient rule with *u* = *x* + 1 and *v* = *x*. Hence *u'* = 1 and *v'* = 1. Therefore,generated_from_key_terms,False,False,True,True,0.16666666666666666
q_0124,"['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_234_c2a51a9fa5', 'chemistry_text_346_a524469b3e', 'chemistry_text_340_99530ca547', 'chemistry_summary_364_89c1177a6c', 'chemistry_text_339_7c339d8b41', 'chemistry_text_345_4bff2a8efe', 'chemistry_text_341_f3f80d08d5', 'chemistry_text_346_844bb7c907', 'chemistry_text_339_67cf486169']","['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_234_c2a51a9fa5', 'chemistry_text_346_a524469b3e', 'chemistry_text_340_99530ca547', 'chemistry_summary_364_89c1177a6c']",,chemistry,12,2,Electrochemistry,"Calculate the standard cell potentials of galvanic cell in which the following reactions take place:
(i) 2Cr(s) + 3Cd$^{2+}$(aq) → 2Cr$^{3+}$(aq) + 3Cd
(ii) Fe$^{2+}$(aq) + Ag$^{+}$(aq) → Fe$^{3+}$(aq) + Ag(s)
Calculate the $\Delta_rG^{\circ}$ and equilibrium constant of the reactions.",numerical,intermediate,['Electrochemistry'],chemistry_exercises_365_39d76f7429,"['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_365_3812163fcd', 'chemistry_exercises_366_39548f74d8']",Electrochemistry is the study of production of electricity from energy released during spontaneous chemical reactions and the use of electrical energy to bring about non-spontaneous chemical transformations. The subject is of importance both for theoretical and practical considerations. A large numb,ncert_exercise,True,True,True,True,1.0
q_0030,"['physics_exercises_318_4b327bd9cd', 'physics_exercises_320_78166914ad', 'physics_text_281_f4dc3ef878', 'physics_text_287_6f4590ed5d', 'physics_exercises_319_71ffb7df64', 'physics_points_to_ponder_354_ceb0a042f1', 'physics_text_335_9ce6af9130', 'physics_exercises_355_7175d65ad5', 'physics_summary_314_e0638a6aa6', 'physics_text_287_59c7ba1bf5']","['physics_exercises_318_4b327bd9cd', 'physics_exercises_320_78166914ad', 'physics_text_281_f4dc3ef878', 'physics_text_287_6f4590ed5d', 'physics_exercises_319_71ffb7df64']",,physics,12,1,Electric Charges and Fields,The electrostatic force on a small sphere of charge 0.4 µC due to another small sphere of charge -0.8 µC in air is 0.2 N. (a) What is the distance between the two spheres? (b) What is the force on the second sphere due to the first?,numerical,basic,['Electric Charges and Fields'],physics_exercises_318_4b327bd9cd,"['physics_exercises_318_4b327bd9cd', 'physics_exercises_319_15a1e8494f', 'physics_exercises_319_6d40a87605']","_elektron_ meaning _amber_. Many such pairs of materials were known which on rubbing could attract light objects like straw, pith balls and bits of papers.",ncert_exercise,True,True,True,True,1.0
q_0123,"['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_234_c2a51a9fa5', 'chemistry_text_341_3f26146112', 'chemistry_text_339_67cf486169', 'chemistry_text_340_33881d84f8', 'chemistry_figure_229_041968de98', 'chemistry_text_344_af3f8a1ded', 'chemistry_text_340_99530ca547', 'chemistry_figure_338_f81ea8344f', 'chemistry_text_346_49c7ad390f']","['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_234_c2a51a9fa5', 'chemistry_text_341_3f26146112', 'chemistry_text_339_67cf486169', 'chemistry_text_340_33881d84f8']",,chemistry,12,2,Electrochemistry,"Depict the galvanic cell in which the reaction
Zn(s)+2Ag$^{+}$(aq) →Zn$^{2+}$(aq)+2Ag(s) takes place. Further show:
(i) Which of the electrode is negatively charged?
(ii) The carriers of the current in the cell.
(iii) Individual reaction at each electrode.",conceptual,intermediate,['Electrochemistry'],chemistry_exercises_365_39d76f7429,"['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_365_3812163fcd', 'chemistry_exercises_366_39548f74d8']",Electrochemistry is the study of production of electricity from energy released during spontaneous chemical reactions and the use of electrical energy to bring about non-spontaneous chemical transformations. The subject is of importance both for theoretical and practical considerations. A large numb,ncert_exercise,True,True,True,True,1.0
q_0158,"['maths_exercises_4_3e607cabbd', 'maths_exercises_11_1469d9d60d', 'maths_text_9_feb0244158', 'maths_text_18_28d3cedbd5', 'maths_text_18_3c4497ad63', 'maths_exercises_19_a75872a4b6', 'maths_text_15_43995418a6', 'maths_text_9_539cbb5207', 'maths_text_25_b3a7aee982', 'maths_text_18_9e3e5a39eb']","['maths_exercises_4_3e607cabbd', 'maths_exercises_11_1469d9d60d', 'maths_text_9_feb0244158', 'maths_text_18_28d3cedbd5', 'maths_text_18_3c4497ad63']",,maths,11,1,Sets,"Let A = {1, 2, 3, 4, 5, 6}. Insert the appropriate symbol ∈ or ∉ in the blank spaces:
(i) 5 A
(ii) 8 A
(iii) 0 A
(iv) 4 A
(v) 2 A
(vi) 10 A",numerical,intermediate,['Sets'],maths_exercises_3_8d5ee1742c,"['maths_exercises_3_8d5ee1742c', 'maths_exercises_4_3e607cabbd', 'maths_exercises_7_a52df911f9']","The theory of sets was developed by German
mathematician Georg Cantor (1845-1918). He first
encountered sets while working on ""problems on trigonometric
series"". In this Chapter, we discuss some basic definitions
and operations involving sets.",ncert_exercise,False,True,False,True,1.0
q_0455,"['chemistry_text_520_4cfd9ce97f', 'chemistry_text_521_762da53231', 'chemistry_text_520_4becf45bae', 'chemistry_text_534_d5d5372e8b', 'chemistry_text_520_32ca54f63d', 'chemistry_summary_542_6f9d476971', 'chemistry_text_516_93b63a2d84', 'chemistry_text_539_fc80876d1d', 'chemistry_text_533_b0834f3662', 'chemistry_text_515_c32f754b07']","['chemistry_text_520_4cfd9ce97f', 'chemistry_text_521_762da53231', 'chemistry_text_520_4becf45bae', 'chemistry_text_534_d5d5372e8b', 'chemistry_text_520_32ca54f63d']",,chemistry,12,8,"Aldehydes, Ketones and Carboxylic Acids","What is From nitriles and esters? Explain in the context of Aldehydes, Ketones and Carboxylic Acids.",definition,basic,"['From nitriles and esters', 'Aldehydes, Ketones and Carboxylic Acids']",chemistry_text_520_4cfd9ce97f,['chemistry_text_520_4cfd9ce97f'],"2. *From nitriles and esters*
Nitriles are reduced to corresponding imine with stannous chloride
in the presence of hydrochloric acid, which on hydrolysis give
corresponding aldehyde.",generated_from_key_terms,True,True,True,True,1.0
q_0419,"['physics_text_578_81ae3419fa', 'physics_text_578_9c737ab97f', 'chemistry_text_31_9a1d8e2245', 'chemistry_text_31_eaa82e7b10', 'physics_text_563_8834f66a76', 'physics_text_578_eea2e83188', 'chemistry_text_28_93cb92dd9b', 'physics_text_585_1e19867486', 'chemistry_text_34_2a1d33757a', 'chemistry_summary_67_baf5f728f7']","['physics_text_578_81ae3419fa', 'physics_text_578_9c737ab97f', 'chemistry_text_31_9a1d8e2245', 'chemistry_text_31_eaa82e7b10', 'physics_text_563_8834f66a76']",,physics,12,13,Nuclei,What is Discovery of Neutron? Explain in the context of Nuclei.,definition,basic,"['Discovery of Neutron', 'Nuclei']",physics_text_578_81ae3419fa,['physics_text_578_81ae3419fa'],"**Discovery of Neutron**

Since the nuclei of deuterium and tritium are isotopes of hydrogen, they must contain only one proton each. But the masses of the nuclei of hydrogen, deuterium and tritium are in the ratio of 1:2:3. Therefore, the nuclei of deuterium and tritium must contain, in addition to",generated_from_key_terms,True,True,True,True,1.0
q_0010,"['physics_exercises_45_34b6aef6a9', 'physics_text_105_a07b3273e9', 'physics_text_104_1f80f4935f', 'physics_text_100_60c65e9c33', 'physics_text_105_fd36c8ae1d', 'physics_text_101_bca97e004f', 'physics_marginalia_317_e57f480306_p0', 'maths_exercises_616_8f69ae1674', 'physics_text_70_643b675837', 'physics_text_105_1750ac6e53']","['physics_exercises_45_34b6aef6a9', 'physics_text_105_a07b3273e9', 'physics_text_104_1f80f4935f', 'physics_text_100_60c65e9c33', 'physics_text_105_fd36c8ae1d']",,physics,11,3,Motion in a Plane,"Pick out the two scalar quantities in the following list:
force, angular momentum, work, current, linear momentum, electric field, average
velocity, magnetic moment, relative velocity.",conceptual,basic,['Motion in a Plane'],physics_exercises_45_34b6aef6a9,"['physics_exercises_45_34b6aef6a9', 'physics_marginalia_46_2f9e43bfc4', 'physics_exercises_46_334d59dafe']",The equations developed in this chapter for motion in a plane can be easily extended to the case of three dimensions.,ncert_exercise,True,True,True,True,1.0
q_0570,"['biology_text_457_5eef1e7378', 'biology_text_456_72bc7ff189', 'biology_summary_465_ddb6cefca9', 'biology_text_461_ab7ccd9dc4', 'biology_text_460_edf6ebda04', 'biology_exercises_466_d0999ba9a8', 'biology_text_460_8a9b403806', 'biology_text_15_233fb47836', 'biology_summary_465_e98a587ad8', 'biology_text_464_b0f3e6430d']","['biology_text_457_5eef1e7378', 'biology_text_456_72bc7ff189', 'biology_summary_465_ddb6cefca9', 'biology_text_461_ab7ccd9dc4', 'biology_text_460_edf6ebda04']",,biology,12,12,Ecosystem,What is aquatic? Explain in the context of Ecosystem.,definition,basic,"['aquatic', 'Ecosystem']",biology_text_456_72bc7ff189,['biology_text_456_72bc7ff189'],"An ecosystem can be visualised as a functional unit of nature, where living organisms interact among themselves and also with the surrounding physical environment. Ecosystem varies greatly in size from a small pond to a large forest or a sea. Many ecologists regard the entire biosphere as a global e",generated_from_key_terms,True,True,True,True,0.5
q_0166,"['maths_exercises_48_8caf962226', 'maths_text_45_4f47e43cb3', 'maths_text_46_507fb2cbc1', 'maths_exercises_47_71c70df0f3', 'maths_text_46_c93537a8b2', 'maths_text_46_52107ffbe7', 'maths_summary_71_8aa4cb8b71', 'maths_text_45_b5b00dd2ad', 'maths_text_45_1d89d15a3c', 'maths_text_47_cb4d5d968b']","['maths_exercises_48_8caf962226', 'maths_text_45_4f47e43cb3', 'maths_text_46_507fb2cbc1', 'maths_exercises_47_71c70df0f3', 'maths_text_46_c93537a8b2']",,maths,11,3,Trigonometric Functions,"Find the degree measures corresponding to the following radian measures
(Use $\pi = \frac{22}{7}$).

(i) $\frac{11}{16}$

(ii) $-4$

(iii) $\frac{5\pi}{3}$

(iv) $\frac{7\pi}{6}$",numerical,intermediate,['Trigonometric Functions'],maths_exercises_47_71c70df0f3,"['maths_exercises_47_71c70df0f3', 'maths_exercises_48_8caf962226', 'maths_exercises_48_0dda88876e']","called the _initial side_ and the final position of the ray after rotation is called the _terminal side_ of the angle. The point of rotation is called the _vertex_. If the direction of rotation is anticlockwise, the angle is said to be _positive_ and if the direction of rotation is clockwise, then t",ncert_exercise,True,True,True,True,1.0
q_0307,"['biology_exercises_178_1a5b02bc67', 'biology_text_171_a4b2eef3e2', 'biology_text_171_90b7e4d592', 'biology_text_171_f30ee8b534', 'biology_summary_177_068b4c852d', 'biology_text_165_17516e2d6c', 'biology_text_173_6796956851', 'biology_text_166_e9985a4a3c', 'biology_text_167_3b53ec08ff', 'biology_text_168_4a9dca0135']","['biology_exercises_178_1a5b02bc67', 'biology_text_171_a4b2eef3e2', 'biology_text_171_90b7e4d592', 'biology_text_171_f30ee8b534', 'biology_summary_177_068b4c852d']",,biology,11,13,Plant Growth and Development,"Define growth, differentiation, development, dedifferentiation, redifferentiation, determinate growth, meristem and growth rate.",definition,basic,['Plant Growth and Development'],biology_exercises_178_1a5b02bc67,"['biology_exercises_178_1a5b02bc67', 'biology_exercises_179_9452b86a6f', 'biology_exercises_180_7760a6dcc8']","In this chapter, you shall also study some of the factors which govern and control these developmental processes. These factors are both intrinsic (internal) and extrinsic (external) to the plant.",ncert_exercise,True,True,True,True,1.0
q_0001,"['physics_exercises_9_afacf26fa6', 'physics_text_5_c0f79564b1', 'physics_text_5_c172b948ed', 'chemistry_figure_8_4c8dadad29', 'maths_exercises_462_224ed478d3', 'physics_text_27_d606d4530a', 'maths_exercises_488_23f595d170', 'maths_text_460_1b494b315f', 'maths_text_460_dc395b4d60', 'chemistry_exercises_392_7afa7252ea']","['physics_exercises_9_afacf26fa6', 'physics_text_5_c0f79564b1', 'physics_text_5_c172b948ed', 'chemistry_figure_8_4c8dadad29', 'maths_exercises_462_224ed478d3']",,physics,11,1,Units and Measurement,"Fill in the blanks
(a) The volume of a cube of side 1 cm is equal to ...m³
(b) The surface area of a solid cylinder of radius 2.0 cm and height 10.0 cm is equal to
... (mm)²
(c) A vehicle moving with a speed of 18 km h⁻¹ covers...m in 1 s
(d) The relative density of lead is 11.3. Its density is ...g cm⁻³ or ...kg m⁻³.",numerical,intermediate,['Units and Measurement'],physics_exercises_9_afacf26fa6,"['physics_exercises_9_afacf26fa6', 'physics_exercises_10_e628072851', 'physics_exercises_10_2eea2e4973']","**1.2 THE INTERNATIONAL SYSTEM OF UNITS**
In earlier time scientists of different countries were using different systems of units for measurement. Three such systems, the CGS, the FPS (or British) system and the MKS system were in use extensively till recently.",ncert_exercise,True,True,True,True,1.0
q_0272,"['biology_exercises_21_acd36617d2', 'biology_text_14_8bf8d42672', 'biology_text_20_8da72bf6a7', 'biology_text_26_5fa9dcc40b', 'biology_text_255_4748a1b521', 'biology_figure_311_9f12d9cd47', 'biology_text_26_2fd46aa224', 'biology_text_64_835551a6dd', 'biology_table_26_3b506bca56', 'biology_summary_69_3d3a3d007b']","['biology_exercises_21_acd36617d2', 'biology_text_14_8bf8d42672', 'biology_text_20_8da72bf6a7', 'biology_text_26_5fa9dcc40b', 'biology_text_255_4748a1b521']",,biology,11,2,Biological Classification,Find out what do the terms 'algal bloom' and 'red-tides' signify.,numerical,intermediate,['Biological Classification'],biology_exercises_21_acd36617d2,['biology_exercises_21_acd36617d2'],"In Linnaeus' time a **Two Kingdom** system of classification with
**Plantae** and **Animalia** kingdoms was developed that included all
plants and animals respectively. This system did not distinguish between
the eukaryotes and prokaryotes, unicellular and multicellular organisms
and photosynthetic ",ncert_exercise,True,True,True,True,1.0
q_0277,"['biology_exercises_52_6cecc68e7c', 'biology_summary_51_587b76672a', 'biology_text_36_aee9a561f2', 'biology_text_38_4147f1b02f', 'biology_text_39_bde0dddd59', 'biology_summary_51_a40bf92b09', 'biology_text_23_96a85b6e94', 'biology_text_7_1c11163d77', 'biology_text_45_2b5efa7dfd', 'biology_text_36_accb3bbf08']","['biology_exercises_52_6cecc68e7c', 'biology_summary_51_587b76672a', 'biology_text_36_aee9a561f2', 'biology_text_38_4147f1b02f', 'biology_text_39_bde0dddd59']",,biology,11,4,Animal Kingdom,"What are the difficulties that you would face in classification of animals, if common fundamental features are not taken into account?",definition,intermediate,['Animal Kingdom'],biology_exercises_52_6cecc68e7c,"['biology_exercises_52_6cecc68e7c', 'biology_exercises_53_fe1928ac46', 'biology_exercises_54_4fd32a9539']","### 4.1.1 Levels of Organisation

Though all members of Animalia are multicellular, all of them do not exhibit the same pattern of organisation of cells. For example, in sponges, the cells are arranged as loose cell aggregates, i.e., they exhibit **cellular** level of organisation. Some division of ",ncert_exercise,True,True,True,True,1.0
