id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0255,"['maths_text_652_9e804a5b77', 'maths_exercises_655_34febb6200', 'maths_text_652_84f1822d2b', 'maths_text_654_96f58fe1d7', 'maths_text_653_14e5254e03', 'maths_text_651_1656683ce1', 'maths_text_653_1993709c8b', 'maths_text_654_277ffb47bc', 'maths_text_654_15d03d7ded', 'maths_text_654_0b918c397d']","['maths_text_652_9e804a5b77', 'maths_exercises_655_34febb6200', 'maths_text_652_84f1822d2b', 'maths_text_654_96f58fe1d7', 'maths_text_653_14e5254e03']",,maths,12,11,Three Dimensional Geometry,"If a line has the direction ratios -18, 12, -4, then what are its direction cosines?",conceptual,intermediate,['Three Dimensional Geometry'],maths_exercises_655_34febb6200,"['maths_exercises_655_34febb6200', 'maths_exercises_663_82bc3a55e3', 'maths_exercises_663_c4b0c97364']","In this chapter, we shall study the direction cosines
and direction ratios of a line joining two points and also
discuss about the equations of lines and planes in space
under different conditions, angle between two lines, two
planes, a line and a plane, shortest distance between two
skew lines and ",ncert_exercise,True,True,True,True,0.5
q_0404,"['physics_text_448_9dd44775a9', 'physics_figure_434_9ef7d7fd56', 'physics_figure_436_537b6f9ee4', 'physics_figure_446_223128dd56', 'physics_figure_432_b2a74bf0ff', 'physics_figure_438_8132311111', 'physics_figure_440_20ccadb299', 'physics_text_430_24b7ea7ed7', 'physics_text_449_944c157364', 'physics_text_431_2ff3c0bb9f']","['physics_text_448_9dd44775a9', 'physics_figure_434_9ef7d7fd56', 'physics_figure_436_537b6f9ee4', 'physics_figure_446_223128dd56', 'physics_figure_432_b2a74bf0ff']",,physics,12,6,Electromagnetic Induction,What is Solution? Explain in the context of Electromagnetic Induction.,definition,basic,"['Solution', 'Electromagnetic Induction']",physics_text_435_55e5e11436,['physics_text_435_55e5e11436'],"Electromagnetic
Induction

EXAMPLE 6.2

EXAMPLE 6.3

**Solution** The angle $\theta$ made by the area vector of the coil with the magnetic field is 45°. From Eq. (6.1), the initial magnetic flux is

$\Phi = BA \cos \theta$

$= \frac{0.1 \times 10^{-2}}{\sqrt{2}}$ Wb

Final flux, $\Phi_{\text{min}} =",generated_from_key_terms,False,False,False,False,0.0
q_0018,"['physics_exercises_88_709e15c1b0', 'physics_exercises_141_df7850d019', 'physics_exercises_141_111fd00e08', 'physics_exercises_140_0bff979a2f', 'physics_text_62_3e343594fe', 'physics_text_73_d30ff9c5b9', 'physics_summary_138_d6f2e3b88c', 'physics_summary_138_6981bbfdae', 'physics_figure_127_552bdd0efc', 'physics_exercises_142_9cff2ba1b6']","['physics_exercises_88_709e15c1b0', 'physics_exercises_141_df7850d019', 'physics_exercises_141_111fd00e08', 'physics_exercises_140_0bff979a2f', 'physics_text_62_3e343594fe']",,physics,11,5,"Work, Energy and Power","Answer the following :
(a) The casing of a rocket in flight
burns up due to friction. At
whose expense is the heat
energy required for burning
obtained? The rocket or the
atmosphere?
(b) Comets move around the sun
in highly elliptical orbits. The
gravitational force on the
comet due to the sun is not
normal to the comet's velocity

<::visual content::>

in general. Yet the work done by the gravitational force over every complete orbit
of the comet is zero. Why?
(c) An artificial satellite orbiti",conceptual,intermediate,"['Work, Energy and Power']",physics_marginalia_88_29effebe17,"['physics_marginalia_88_29effebe17', 'physics_exercises_88_b5ff1d8d75', 'physics_exercises_88_709e15c1b0']","### 5.1.1 The Scalar Product
We have learnt about vectors and their use in Chapter 3. Physical quantities like displacement, velocity, acceleration, force etc. are vectors. We have also learnt how vectors are added or subtracted. We now need to know how vectors are multiplied. There are two ways of ",ncert_exercise,False,True,False,True,1.0
q_0561,"['biology_text_392_cf38b0a704', 'biology_text_392_cd2327d3ca', 'biology_text_390_109e3535fe', 'biology_text_380_227411dccc', 'biology_figure_399_889bc39970', 'biology_marginalia_384_3eaa3089c8', 'biology_text_394_69d96853e6', 'biology_text_386_0abd358355', 'biology_text_391_a1ef38abc6', 'biology_figure_383_6cccfc8a83']","['biology_text_392_cf38b0a704', 'biology_text_392_cd2327d3ca', 'biology_text_390_109e3535fe', 'biology_text_380_227411dccc', 'biology_figure_399_889bc39970']",,biology,12,7,Human Health and Disease,What is disease? Explain in the context of Human Health and Disease.,definition,basic,"['disease', 'Human Health and Disease']",biology_text_381_9cb58dadc9,['biology_text_381_9cb58dadc9'],"When the functioning of one or more organs or systems of the body is adversely affected, characterised by appearance of various signs and symptoms, we say that we are not healthy, i.e., we have a **disease**. Diseases can be broadly grouped into **infectious** and **non-infectious**. Diseases which ",generated_from_key_terms,False,False,False,False,0.0
q_0042,"['physics_exercises_410_4192001059', 'physics_text_309_4ac4fb2394', 'physics_text_387_b5c03b0739', 'physics_text_384_7fc04d4ef1', 'physics_exercises_411_ec7773f7e6', 'physics_text_395_7d12577f5b', 'physics_text_394_3ac504bb93', 'physics_exercises_452_8ad9628b55', 'physics_text_393_d693f99d5d', 'physics_figure_395_4967453454']","['physics_exercises_410_4192001059', 'physics_text_309_4ac4fb2394', 'physics_text_387_b5c03b0739', 'physics_text_384_7fc04d4ef1', 'physics_exercises_411_ec7773f7e6']",,physics,12,4,Moving Charges and Magnetism,"A long straight wire carries a current of 35 A. What is the magnitude
of the field **B** at a point 20 cm from the wire?",numerical,basic,['B'],physics_exercises_410_4192001059,"['physics_exercises_410_4192001059', 'physics_exercises_411_3a7b3a1bcf', 'physics_exercises_411_ec7773f7e6']","James Maxwell who then realised that light was electromagnetic waves.
Radio waves were discovered by Hertz, and produced by J.C.Bose and
G. Marconi by the end of the 19th century. A remarkable scientific and
technological progress took place in the 20th century. This was due to
our increased underst",ncert_exercise,True,True,True,True,1.0
q_0263,"['maths_exercises_688_f11aa8916e', 'biology_text_325_cebc05e59a', 'biology_exercises_302_4a9005d51c', 'biology_text_325_25d5326487', 'biology_text_287_b46d5981cb', 'biology_text_173_0135a0dfeb', 'biology_text_324_22d03e1b8e', 'maths_text_683_518cbba10a', 'maths_text_697_b474d01f25', 'maths_exercises_707_ea4050b98e']","['maths_exercises_688_f11aa8916e', 'biology_text_325_cebc05e59a', 'biology_exercises_302_4a9005d51c', 'biology_text_325_25d5326487', 'biology_text_287_b46d5981cb']",,maths,12,13,Probability,"Mother, father and son line up at random for a family picture
E: son on one end, F: father in middle",conceptual,intermediate,['Probability'],maths_exercises_688_f11aa8916e,"['maths_exercises_688_f11aa8916e', 'maths_exercises_688_350b6aebcb', 'maths_exercises_689_f26e617efb']","distribution. In the last
robability distribution
ake up the experiments

## 13.2 Conditional Probability

Uptill now in probability, we have discussed the methods of finding the probability of events. If we have two events from the same sample space, does the information about the occurrence of one",ncert_exercise,True,True,True,True,1.0
q_0416,"['physics_text_538_a1b3ad4621', 'physics_figure_570_29de9124d4', 'physics_points_to_ponder_575_653beaae7e', 'physics_text_571_e0e09a5e4e', 'biology_text_361_6732d1b996', 'physics_text_573_a42a82c500', 'physics_figure_562_556a81dc69', 'physics_text_560_06a308e0e3', 'maths_summary_255_474f523c44', 'chemistry_text_31_e7cea6b133']","['physics_text_538_a1b3ad4621', 'physics_figure_570_29de9124d4', 'physics_points_to_ponder_575_653beaae7e', 'physics_text_571_e0e09a5e4e', 'biology_text_361_6732d1b996']",,physics,12,12,Atoms,What is Example 12.2? Explain in the context of Atoms.,definition,basic,"['Example 12.2', 'Atoms']",physics_text_565_7d4d2f7078,['physics_text_565_7d4d2f7078'],"Atoms

**Example 12.2** In a Geiger-Marsden experiment, what is the distance of closest approach to the nucleus of a 7.7 MeV α-particle before it comes momentarily to rest and reverses its direction?

**Solution** The key idea here is that throughout the scattering process, the total mechanical ener",generated_from_key_terms,False,False,False,False,0.0
q_0258,"['maths_exercises_678_d4fc29eaa8', 'maths_text_677_ec0a2a35d5', 'maths_text_674_48d0beb597', 'maths_text_675_d4806f6a94', 'maths_text_670_eb9021b9b8', 'maths_text_670_c2d9957349', 'maths_exercises_677_61149670da', 'maths_text_673_e654841b2a', 'maths_text_677_d755c0918f', 'maths_text_676_25752ca731']","['maths_exercises_678_d4fc29eaa8', 'maths_text_677_ec0a2a35d5', 'maths_text_674_48d0beb597', 'maths_text_675_d4806f6a94', 'maths_text_670_eb9021b9b8']",,maths,12,12,Linear Programming,"Minimise Z = -3x + 4y
subject to x + 2y ≤ 8, 3x + 2y ≤ 12, x ≥ 0, y ≥ 0.",conceptual,intermediate,['Linear Programming'],maths_exercises_677_61149670da,"['maths_exercises_677_61149670da', 'maths_exercises_678_d4fc29eaa8']","A furniture dealer deals in only two items—tables and
chairs. He has Rs 50,000 to invest and has storage space
of at most 60 pieces. A table costs Rs 2500 and a chair
Rs 500. He estimates that from the sale of one table, he
can make a profit of Rs 250 and that from the sale of one
<::image of L. Kan",ncert_exercise,False,True,True,True,1.0
q_0245,"['maths_text_601_8a7a4fa284', 'maths_exercises_579_de3477de48', 'maths_text_576_86773fa282', 'maths_text_596_ab56aa0fa1', 'maths_exercises_577_86fe2842be', 'maths_text_599_f7218dc72b', 'physics_text_503_a7cf04b761', 'maths_exercises_608_f54a3d75e2', 'maths_exercises_606_4bd225680e', 'maths_exercises_605_223a5dacf6']","['maths_text_601_8a7a4fa284', 'maths_exercises_579_de3477de48', 'maths_text_576_86773fa282', 'maths_text_596_ab56aa0fa1', 'maths_exercises_577_86fe2842be']",,maths,12,9,Differential Equations,$\frac{d^4 y}{dx^4} + \sin(y''') = 0$,conceptual,intermediate,['Differential Equations'],maths_exercises_577_86fe2842be,"['maths_exercises_577_86fe2842be', 'maths_exercises_578_a1f57122d2', 'maths_exercises_578_35e8d44053']","For a given function g, find a function f such that

$\frac{dy}{dx} = g(x)$, where $y = f(x)$ ... (1)",ncert_exercise,True,True,True,True,0.2
q_0464,"['maths_text_45_1d89d15a3c', 'maths_text_46_4864b56b0e', 'maths_table_45_a4049601be', 'maths_text_46_c93537a8b2', 'maths_exercises_47_71c70df0f3', 'maths_text_45_b5b00dd2ad', 'maths_exercises_48_8caf962226', 'maths_text_43_2f75207487', 'maths_text_46_507fb2cbc1', 'maths_summary_71_8aa4cb8b71']","['maths_text_45_1d89d15a3c', 'maths_text_46_4864b56b0e', 'maths_table_45_a4049601be', 'maths_text_46_c93537a8b2', 'maths_exercises_47_71c70df0f3']",,maths,11,3,Trigonometric Functions,What is degree? Explain in the context of Trigonometric Functions.,definition,basic,"['degree', 'Trigonometric Functions']",maths_text_43_2f75207487,['maths_text_43_2f75207487'],"### 3.2.1 Degree measure
If a rotation from the initial side to terminal side is $\left(\frac{1}{360}\right)^{\text{th}}$ of a revolution, the angle is said to have a measure of one *degree*, written as $1^{\circ}$. A degree is divided into 60 minutes, and a minute is divided into 60 seconds. One si",generated_from_key_terms,False,False,True,True,0.125
q_0266,"['biology_exercises_8_b9bcb1ead1', 'physics_text_108_a8997abc00', 'maths_text_9_5f1504167a', 'chemistry_text_4_b8230a8a5d', 'maths_exercises_20_843eea4a6f', 'biology_exercises_55_97075a0ea2', 'physics_text_97_a5b3328b8d', 'biology_text_22_34d5171fd3', 'biology_text_9_f318a324d5', 'maths_text_8_9232a4b588']","['biology_exercises_8_b9bcb1ead1', 'physics_text_108_a8997abc00', 'maths_text_9_5f1504167a', 'chemistry_text_4_b8230a8a5d', 'maths_exercises_20_843eea4a6f']",,biology,11,1,The Living World,Why are the classification systems changing every now and then?,reasoning,intermediate,['The Living World'],biology_exercises_8_b9bcb1ead1,['biology_exercises_8_b9bcb1ead1'],"Born on 5 July 1904, in Kempten, Germany, ERNST MAYR, the
Harvard University evolutionary biologist who has been called
'The Darwin of the 20th century', was one of the 100 greatest
scientists of all time. Mayr joined Harvard's Faculty of Arts
and Sciences in 1953 and retired in 1975, assuming the t",ncert_exercise,True,True,True,True,1.0
q_0161,"['maths_summary_229_fb30d1a80a', 'maths_text_336_08c7043bba', 'chemistry_text_47_e13311530a', 'maths_text_156_e67a260e18', 'maths_text_334_317263c2ec', 'maths_text_340_9ff788de4b', 'maths_exercises_595_a2210fb1a4', 'maths_text_142_9c07d40e27', 'maths_exercises_249_f125d3afe5', 'maths_exercises_605_3a0704e17b']","['maths_summary_229_fb30d1a80a', 'maths_text_336_08c7043bba', 'chemistry_text_47_e13311530a', 'maths_text_156_e67a260e18', 'maths_text_334_317263c2ec']",,maths,11,2,Relations and Functions,"If $\left(\frac{x}{3}+1, y-\frac{2}{3}\right) = \left(\frac{5}{3}, \frac{1}{3}\right)$, find the values of x and y.",conceptual,intermediate,['Relations and Functions'],maths_exercises_26_43274a6101,"['maths_exercises_26_43274a6101', 'maths_exercises_27_6a407fbe7f', 'maths_exercises_27_868a63cc12']","where b, c and s represent a particular bag, coat and shirt, respectively.
How many pairs of coloured objects can be made from these two sets?
Proceeding in a very orderly manner, we can see that there will be 6
distinct pairs as given below:",ncert_exercise,False,False,False,False,0.0
q_0310,"['biology_exercises_178_1a5b02bc67', 'biology_text_174_cc290e7352', 'biology_text_174_f25a5739a1', 'biology_text_173_0135a0dfeb', 'biology_summary_178_649bd12617', 'biology_exercises_180_edfa22acdc', 'biology_text_175_ff749a495b', 'biology_exercises_180_3d4d20c9c7', 'biology_exercises_180_2ce0ce9582', 'biology_exercises_180_b1f7a8376b']","['biology_exercises_178_1a5b02bc67', 'biology_text_174_cc290e7352', 'biology_text_174_f25a5739a1', 'biology_text_173_0135a0dfeb', 'biology_summary_178_649bd12617']",,biology,11,13,Plant Growth and Development,"List five main groups of natural plant growth regulators. Write a note on discovery, physiological functions and agricultural/horticultural applications of any one of them.",factual,basic,['Plant Growth and Development'],biology_exercises_178_1a5b02bc67,"['biology_exercises_178_1a5b02bc67', 'biology_exercises_179_9452b86a6f', 'biology_exercises_180_7760a6dcc8']","In this chapter, you shall also study some of the factors which govern and control these developmental processes. These factors are both intrinsic (internal) and extrinsic (external) to the plant.",ncert_exercise,True,True,True,True,1.0
q_0384,"['physics_text_35_96ffe4a49a', 'physics_text_36_a227633954', 'physics_text_27_9dcdb2870c', 'physics_text_538_a1b3ad4621', 'physics_text_36_c8eafeda7a', 'physics_text_29_326b88c28c', 'physics_text_39_10f344525a', 'physics_text_37_28e046ea65', 'physics_text_36_b7dbbaa016', 'physics_text_38_00345355b6']","['physics_text_35_96ffe4a49a', 'physics_text_36_a227633954', 'physics_text_27_9dcdb2870c', 'physics_text_538_a1b3ad4621', 'physics_text_36_c8eafeda7a']",,physics,11,3,Motion in a Plane,What is direction? Explain in the context of Motion in a Plane.,definition,basic,"['direction', 'Motion in a Plane']",physics_text_26_36d68cb15c,['physics_text_26_36d68cb15c'],"## 3.2 SCALARS AND VECTORS
In physics, we can classify quantities as scalars or vectors. Basically, the difference is that a **direction** is associated with a vector but not with a scalar. A scalar quantity is a quantity with magnitude only. It is specified completely by a single number, along with",generated_from_key_terms,False,False,False,False,0.0
q_0112,"['chemistry_text_286_e5ddb643a3', 'chemistry_text_474_15b9afdc00', 'chemistry_exercises_271_5ece886850', 'chemistry_exercises_305_fd453cb634', 'chemistry_figure_272_69c2b656d9', 'chemistry_exercises_566_7bd6131710', 'chemistry_text_237_35de942cd2', 'chemistry_figure_545_c3955fc195', 'chemistry_figure_249_58ecd0c33f', 'chemistry_text_247_4ddf411fae']","['chemistry_text_286_e5ddb643a3', 'chemistry_text_474_15b9afdc00', 'chemistry_exercises_271_5ece886850', 'chemistry_exercises_305_fd453cb634', 'chemistry_figure_272_69c2b656d9']",,chemistry,11,8,Organic Chemistry: Some Basic Principles and Techniques,"Give the IUPAC names of the following compounds :
<::visual content::>
(f) Cl₂CHCH₂OH",factual,basic,['Organic Chemistry: Some Basic Principles and Techniques'],chemistry_exercises_271_5ece886850,"['chemistry_exercises_271_5ece886850', 'chemistry_marginalia_272_b70ebe198b', 'chemistry_exercises_272_671d708057']","## 8.1 GENERAL INTRODUCTION
Organic compounds are vital for sustaining life on earth and include complex molecules like genetic information bearing deoxyribonucleic acid (DNA) and proteins that constitute essential compounds of our blood, muscles and skin. Organic compounds appear in materials like ",ncert_exercise,True,True,True,True,0.3333333333333333
